SessionID,UserID,Date,Start Time,End Time,Duration,Platform,DeviceType,Channel,Rating,Product Type,Detailed Product Type,Interaction Type
620,406,2023-09-07,2023-09-07 08:51:00,2023-09-07 10:22:00,91.0,Smart TV,Laptop,Social Media,4,Movies,Drama,Click
621,382,2023-09-07,2023-09-07 21:02:00,2023-09-07 23:55:00,173.0,Mobile App,Mobile,Paid Advertisement,4,Music,RnB,Search
622,447,2023-09-07,2023-09-07 08:05:00,2023-09-07 11:21:00,196.0,Mobile App,Mobile,Social Media,2,Music,Hip Hop,Scroll
623,71,2023-09-07,2023-09-07 04:33:00,2023-09-07 04:41:00,8.0,Mobile App,Mobile,Paid Advertisement,5,Music,Pop,View
624,102,2023-09-07,2023-09-07 19:20:00,2023-09-07 20:18:00,58.0,Mobile App,Mobile,Paid Advertisement,4,Music,Pop,Click
625,430,2023-09-07,2023-09-07 17:21:00,2023-09-07 18:25:00,64.0,Mobile App,Mobile,Organic Search,4,TV Shows,Action,Search
626,333,2023-09-07,2023-09-07 11:45:00,2023-09-07 11:54:00,9.0,Smart TV,Mobile,Paid Advertisement,3,TV Shows,Reality,Scroll
627,470,2023-09-07,2023-09-07 05:54:00,2023-09-07 08:00:00,126.0,Mobile App,Mobile,Paid Advertisement,4,Movies,Drama,Search
628,379,2023-09-07,2023-09-07 17:26:00,2023-09-07 19:59:00,153.0,Website,Mobile,Social Media,5,Music,Rock,View
629,174,2023-09-07,2023-09-07 11:57:00,2023-09-07 13:58:00,121.0,Smart TV,Mobile,Paid Advertisement,2,Movies,Drama,Share & Save
630,52,2023-09-07,2023-09-07 19:57:00,2023-09-07 21:20:00,83.0,Website,Mobile,Paid Advertisement,1,TV Shows,Drama,View
631,184,2023-09-07,2023-09-07 16:08:00,2023-09-07 17:21:00,73.0,Website,Laptop,Social Media,1,Music,Pop,Scroll
632,466,2023-09-07,2023-09-07 11:30:00,2023-09-07 13:05:00,95.0,Mobile App,Tablet,Paid Advertisement,5,Music,Hip Hop,View
633,472,2023-09-07,2023-09-07 15:54:00,2023-09-07 16:55:00,61.0,Mobile App,Laptop,Paid Advertisement,3,Movies,Animation,View
634,455,2023-09-07,2023-09-07 00:21:00,2023-09-07 03:36:00,195.0,Mobile App,Mobile,Paid Advertisement,4,Music,RnB,View
635,349,2023-09-07,2023-09-07 15:52:00,2023-09-07 19:32:00,220.0,Website,Mobile,Organic Search,3,Games,Action,Scroll
636,79,2023-09-07,2023-09-07 06:49:00,2023-09-07 09:08:00,139.0,Mobile App,Mobile,Paid Advertisement,4,TV Shows,Drama,View
637,34,2023-09-07,2023-09-07 19:49:00,2023-09-07 21:18:00,89.0,Mobile App,Mobile,Paid Advertisement,4,Movies,Action,Share & Save
638,36,2023-09-07,2023-09-07 18:55:00,2023-09-07 21:48:00,173.0,Smart TV,Mobile,Paid Advertisement,5,Games,Action,Click
639,93,2023-09-07,2023-09-07 18:52:00,2023-09-07 21:36:00,164.0,Mobile App,Mobile,Social Media,3,Movies,Animation,Click
640,326,2023-09-07,2023-09-07 09:03:00,2023-09-07 12:40:00,217.0,Smart TV,Mobile,Paid Advertisement,4,Music,Pop,Search
641,55,2023-09-07,2023-09-07 16:35:00,2023-09-07 17:37:00,62.0,Website,Laptop,Paid Advertisement,3,Music,Pop,View
642,195,2023-09-07,2023-09-07 17:50:00,2023-09-07 19:33:00,103.0,Mobile App,Mobile,Paid Advertisement,4,Games,Action,View
643,305,2023-09-07,2023-09-07 11:32:00,2023-09-07 13:50:00,138.0,Mobile App,Laptop,Paid Advertisement,1,Music,Hip Hop,View
644,177,2023-09-07,2023-09-07 13:20:00,2023-09-07 13:40:00,20.0,Mobile App,Mobile,Organic Search,5,Music,Rock,Click
645,460,2023-09-07,2023-09-07 02:26:00,2023-09-07 03:51:00,85.0,Smart TV,Laptop,Social Media,1,Movies,Drama,Scroll
646,8,2023-09-07,2023-09-07 12:02:00,2023-09-07 14:01:00,119.0,Smart TV,Laptop,Paid Advertisement,4,Music,Pop,Click
647,194,2023-09-07,2023-09-07 07:26:00,2023-09-07 10:11:00,165.0,Mobile App,Mobile,Paid Advertisement,1,TV Shows,Drama,Search
648,469,2023-09-07,2023-09-07 05:28:00,2023-09-07 09:07:00,219.0,Website,Laptop,Paid Advertisement,4,Games,Action,View
649,493,2023-09-07,2023-09-07 13:50:00,2023-09-07 15:21:00,91.0,Website,Mobile,Social Media,4,Movies,Drama,View
650,472,2023-09-07,2023-09-07 13:23:00,2023-09-07 14:09:00,46.0,Mobile App,Tablet,Paid Advertisement,5,Movies,Drama,Scroll
651,5,2023-09-07,2023-09-07 23:14:00,2023-09-08 00:05:00,51.0,Website,Laptop,Paid Advertisement,5,TV Shows,Drama,Scroll
652,102,2023-09-07,2023-09-07 23:51:00,2023-09-08 03:49:00,238.0,Mobile App,Tablet,Social Media,3,Movies,Drama,Scroll
653,25,2023-09-07,2023-09-07 20:08:00,2023-09-07 21:37:00,89.0,Mobile App,Mobile,Paid Advertisement,4,Movies,Action,Search
654,363,2023-09-07,2023-09-07 01:28:00,2023-09-07 04:43:00,195.0,Website,Mobile,Paid Advertisement,2,Music,Pop,View
655,453,2023-09-07,2023-09-07 17:49:00,2023-09-07 18:49:00,60.0,Mobile App,Laptop,Paid Advertisement,1,TV Shows,Action,Click
656,251,2023-09-07,2023-09-07 14:26:00,2023-09-07 16:49:00,143.0,Mobile App,Tablet,Organic Search,4,Music,RnB,Scroll
657,388,2023-09-07,2023-09-07 07:09:00,2023-09-07 08:24:00,75.0,Mobile App,Mobile,Social Media,3,Music,Pop,Click
658,274,2023-09-07,2023-09-07 14:40:00,2023-09-07 17:25:00,165.0,Mobile App,Laptop,Social Media,4,Music,Hip Hop,View
659,127,2023-09-07,2023-09-07 10:58:00,2023-09-07 12:43:00,105.0,Mobile App,Tablet,Social Media,3,Movies,Drama,Click
660,472,2023-09-07,2023-09-07 12:59:00,2023-09-07 14:40:00,101.0,Smart TV,Mobile,Paid Advertisement,4,Games,Reality,Search
661,290,2023-09-07,2023-09-07 01:48:00,2023-09-07 05:44:00,236.0,Website,Mobile,Social Media,3,Music,Rock,View
662,206,2023-09-07,2023-09-07 01:39:00,2023-09-07 02:00:00,21.0,Mobile App,Mobile,Social Media,3,Movies,Documentary,View
663,416,2023-09-07,2023-09-07 23:34:00,2023-09-08 03:27:00,233.0,Smart TV,Mobile,Social Media,2,Music,Pop,Search
664,203,2023-09-07,2023-09-07 08:54:00,2023-09-07 09:33:00,39.0,Website,Mobile,Paid Advertisement,4,Music,Pop,Share & Save
665,83,2023-09-07,2023-09-07 15:01:00,2023-09-07 17:40:00,159.0,Mobile App,Mobile,Paid Advertisement,5,Games,Action,Click
666,290,2023-09-07,2023-09-07 15:09:00,2023-09-07 15:23:00,14.0,Mobile App,Laptop,Organic Search,4,Music,Pop,View
667,482,2023-09-07,2023-09-07 20:53:00,2023-09-07 22:44:00,111.0,Smart TV,Laptop,Organic Search,5,TV Shows,Drama,View
668,328,2023-09-07,2023-09-07 18:00:00,2023-09-07 19:06:00,66.0,Smart TV,Mobile,Social Media,1,TV Shows,Action,Scroll
669,131,2023-09-07,2023-09-07 15:45:00,2023-09-07 19:25:00,220.0,Mobile App,Mobile,Paid Advertisement,4,Music,Hip Hop,Click
670,197,2023-09-07,2023-09-07 18:59:00,2023-09-07 19:08:00,9.0,Website,Mobile,Organic Search,3,TV Shows,Action,Click
671,7,2023-09-07,2023-09-07 23:47:00,2023-09-08 01:02:00,75.0,Website,Mobile,Paid Advertisement,1,Music,RnB,Scroll
672,19,2023-09-07,2023-09-07 19:12:00,2023-09-07 22:34:00,202.0,Mobile App,Laptop,Paid Advertisement,5,Music,RnB,Click
673,265,2023-09-07,2023-09-07 04:14:00,2023-09-07 05:46:00,92.0,Smart TV,Mobile,Organic Search,1,Music,Pop,View
674,28,2023-09-07,2023-09-07 18:07:00,2023-09-07 18:32:00,25.0,Smart TV,Mobile,Social Media,5,Movies,Drama,View
675,488,2023-09-07,2023-09-07 21:06:00,2023-09-08 00:40:00,214.0,Mobile App,Mobile,Organic Search,1,Movies,Drama,View
676,476,2023-09-07,2023-09-07 20:10:00,2023-09-07 21:39:00,89.0,Mobile App,Mobile,Paid Advertisement,5,TV Shows,Drama,Scroll
677,499,2023-09-07,2023-09-07 01:57:00,2023-09-07 05:42:00,225.0,Mobile App,Mobile,Paid Advertisement,3,Music,RnB,Click
678,1,2023-09-07,2023-09-07 15:50:00,2023-09-07 19:30:00,220.0,Mobile App,Laptop,Social Media,5,TV Shows,Action,View
679,484,2023-09-07,2023-09-07 12:54:00,2023-09-07 14:14:00,80.0,Mobile App,Laptop,Paid Advertisement,4,TV Shows,Drama,Scroll
680,160,2023-09-07,2023-09-07 15:24:00,2023-09-07 15:55:00,31.0,Website,Mobile,Organic Search,1,Games,Action,Scroll
681,266,2023-09-07,2023-09-07 13:29:00,2023-09-07 13:36:00,7.0,Mobile App,Laptop,Organic Search,1,TV Shows,Drama,Click
682,19,2023-09-07,2023-09-07 06:06:00,2023-09-07 07:10:00,64.0,Smart TV,Laptop,Paid Advertisement,4,TV Shows,Drama,Click
683,140,2023-09-07,2023-09-07 01:33:00,2023-09-07 02:27:00,54.0,Smart TV,Mobile,Social Media,1,Music,Hip Hop,Click
684,484,2023-09-07,2023-09-07 06:51:00,2023-09-07 09:29:00,158.0,Smart TV,Mobile,Organic Search,4,Movies,Drama,Scroll
685,395,2023-09-07,2023-09-07 17:42:00,2023-09-07 18:06:00,24.0,Mobile App,Mobile,Paid Advertisement,4,Movies,Animation,View
686,402,2023-09-07,2023-09-07 09:38:00,2023-09-07 10:48:00,70.0,Website,Mobile,Social Media,5,Music,Pop,Share & Save
687,303,2023-09-07,2023-09-07 13:35:00,2023-09-07 14:46:00,71.0,Mobile App,Laptop,Paid Advertisement,5,Movies,Drama,Click
688,443,2023-09-07,2023-09-07 02:05:00,2023-09-07 04:19:00,134.0,Website,Laptop,Social Media,4,Music,RnB,View
689,216,2023-09-07,2023-09-07 22:51:00,2023-09-08 01:04:00,133.0,Smart TV,Mobile,Social Media,3,Music,Pop,Scroll
690,359,2023-09-07,2023-09-07 10:35:00,2023-09-07 10:41:00,6.0,Smart TV,Laptop,Paid Advertisement,2,Movies,Drama,Scroll
691,106,2023-09-07,2023-09-07 10:37:00,2023-09-07 12:36:00,119.0,Mobile App,Laptop,Paid Advertisement,4,Movies,Drama,View
692,99,2023-09-07,2023-09-07 13:57:00,2023-09-07 15:46:00,109.0,Website,Mobile,Paid Advertisement,4,Movies,Action,Click
693,362,2023-09-07,2023-09-07 02:13:00,2023-09-07 03:23:00,70.0,Mobile App,Laptop,Paid Advertisement,5,TV Shows,Action,Scroll
694,290,2023-09-07,2023-09-07 17:39:00,2023-09-07 17:49:00,10.0,Mobile App,Laptop,Paid Advertisement,4,Music,Pop,Search
695,116,2023-09-07,2023-09-07 15:54:00,2023-09-07 16:31:00,37.0,Mobile App,Mobile,Paid Advertisement,4,Games,Action,Click
696,348,2023-09-07,2023-09-07 16:41:00,2023-09-07 20:19:00,218.0,Website,Laptop,Paid Advertisement,3,Movies,Comedy,Scroll
697,310,2023-09-07,2023-09-07 08:09:00,2023-09-07 10:59:00,170.0,Mobile App,Mobile,Social Media,4,Movies,Drama,Scroll
698,14,2023-09-07,2023-09-07 02:51:00,2023-09-07 03:05:00,14.0,Mobile App,Laptop,Social Media,1,Movies,Action,View
699,116,2023-09-07,2023-09-07 11:45:00,2023-09-07 12:29:00,44.0,Smart TV,Laptop,Social Media,5,Music,RnB,View
700,308,2023-09-08,2023-09-08 15:56:00,2023-09-08 17:39:00,103.0,Mobile App,Mobile,Paid Advertisement,4,Music,Hip Hop,Search
701,427,2023-09-08,2023-09-08 02:02:00,2023-09-08 02:14:00,12.0,Website,Mobile,Paid Advertisement,2,Podcasts,Comedy,View
702,109,2023-09-08,2023-09-08 13:44:00,2023-09-08 14:06:00,22.0,Smart TV,Laptop,Paid Advertisement,4,TV Shows,Drama,Scroll
703,70,2023-09-08,2023-09-08 15:45:00,2023-09-08 16:51:00,66.0,Website,Mobile,Organic Search,1,Movies,Animation,Share & Save
704,497,2023-09-08,2023-09-08 04:48:00,2023-09-08 04:57:00,9.0,Mobile App,Mobile,Paid Advertisement,4,Movies,Comedy,Share & Save
705,347,2023-09-08,2023-09-08 11:49:00,2023-09-08 15:39:00,230.0,Mobile App,Laptop,Paid Advertisement,5,Movies,Drama,Scroll
706,187,2023-09-08,2023-09-08 21:59:00,2023-09-08 23:40:00,101.0,Mobile App,Laptop,Paid Advertisement,2,Music,RnB,Click
707,432,2023-09-08,2023-09-08 03:23:00,2023-09-08 05:17:00,114.0,Website,Mobile,Paid Advertisement,3,Movies,Action,Scroll
708,454,2023-09-08,2023-09-08 04:07:00,2023-09-08 04:38:00,31.0,Website,Mobile,Social Media,2,Music,RnB,Click
709,78,2023-09-08,2023-09-08 18:14:00,2023-09-08 21:30:00,196.0,Mobile App,Mobile,Paid Advertisement,1,Music,Hip Hop,View
710,127,2023-09-08,2023-09-08 02:02:00,2023-09-08 04:04:00,122.0,Smart TV,Mobile,Organic Search,1,Movies,Documentary,View
711,387,2023-09-08,2023-09-08 09:44:00,2023-09-08 10:52:00,68.0,Website,Mobile,Paid Advertisement,2,Music,RnB,Search
712,438,2023-09-08,2023-09-08 04:07:00,2023-09-08 07:08:00,181.0,Mobile App,Mobile,Social Media,3,Games,Action,Scroll
713,497,2023-09-08,2023-09-08 06:51:00,2023-09-08 09:31:00,160.0,Mobile App,Tablet,Paid Advertisement,4,Games,Reality,Click
714,147,2023-09-08,2023-09-08 05:46:00,2023-09-08 08:26:00,160.0,Mobile App,Mobile,Paid Advertisement,4,Music,Hip Hop,Click
715,223,2023-09-08,2023-09-08 22:26:00,2023-09-09 00:05:00,99.0,Smart TV,Mobile,Paid Advertisement,4,Music,Pop,Scroll
716,85,2023-09-08,2023-09-08 13:12:00,2023-09-08 13:24:00,12.0,Mobile App,Laptop,Paid Advertisement,4,TV Shows,Animation,View
717,220,2023-09-08,2023-09-08 09:28:00,2023-09-08 12:35:00,187.0,Mobile App,Mobile,Paid Advertisement,4,Games,Action,Share & Save
718,136,2023-09-08,2023-09-08 14:39:00,2023-09-08 18:00:00,201.0,Mobile App,Laptop,Paid Advertisement,3,Music,RnB,Scroll
719,283,2023-09-08,2023-09-08 20:48:00,2023-09-08 21:24:00,36.0,Website,Laptop,Social Media,4,Music,Rock,Scroll
720,293,2023-09-08,2023-09-08 15:06:00,2023-09-08 15:51:00,45.0,Mobile App,Mobile,Paid Advertisement,4,Music,Hip Hop,Click
721,183,2023-09-08,2023-09-08 14:17:00,2023-09-08 16:28:00,131.0,Website,Mobile,Paid Advertisement,4,Podcasts,Lifestyle,Scroll
722,132,2023-09-08,2023-09-08 15:22:00,2023-09-08 16:03:00,41.0,Mobile App,Tablet,Organic Search,1,Games,Reality,Scroll
723,167,2023-09-08,2023-09-08 22:24:00,2023-09-08 23:45:00,81.0,Mobile App,Tablet,Paid Advertisement,2,Music,Hip Hop,Search
724,143,2023-09-08,2023-09-08 06:52:00,2023-09-08 10:37:00,225.0,Smart TV,Mobile,Paid Advertisement,4,TV Shows,Action,View
725,244,2023-09-08,2023-09-08 10:03:00,2023-09-08 13:56:00,233.0,Mobile App,Mobile,Paid Advertisement,5,Music,Pop,Scroll
726,121,2023-09-08,2023-09-08 14:27:00,2023-09-08 14:46:00,19.0,Website,Laptop,Social Media,4,Music,Hip Hop,View
727,123,2023-09-08,2023-09-08 19:15:00,2023-09-08 20:43:00,88.0,Website,Laptop,Organic Search,1,Movies,Animation,Search
728,371,2023-09-08,2023-09-08 02:07:00,2023-09-08 04:01:00,114.0,Mobile App,Mobile,Paid Advertisement,5,Movies,Comedy,Scroll
729,376,2023-09-08,2023-09-08 13:10:00,2023-09-08 15:43:00,153.0,Smart TV,Laptop,Paid Advertisement,1,Games,Action,Click
730,296,2023-09-08,2023-09-08 01:49:00,2023-09-08 02:47:00,58.0,Mobile App,Tablet,Social Media,3,Podcasts,News and Politics,Scroll
731,402,2023-09-08,2023-09-08 22:03:00,2023-09-09 00:48:00,165.0,Mobile App,Laptop,Paid Advertisement,4,Podcasts,Religious,Scroll
732,480,2023-09-08,2023-09-08 12:39:00,2023-09-08 13:26:00,47.0,Mobile App,Laptop,Organic Search,4,Music,Pop,View
733,98,2023-09-08,2023-09-08 18:31:00,2023-09-08 19:35:00,64.0,Mobile App,Mobile,Paid Advertisement,5,Music,Pop,Search
734,313,2023-09-08,2023-09-08 07:24:00,2023-09-08 11:11:00,227.0,Website,Mobile,Social Media,3,Music,Rock,Scroll
735,348,2023-09-08,2023-09-08 04:32:00,2023-09-08 06:51:00,139.0,Mobile App,Laptop,Paid Advertisement,3,Music,Hip Hop,View
736,133,2023-09-08,2023-09-08 08:45:00,2023-09-08 10:48:00,123.0,Smart TV,Mobile,Social Media,1,Music,Hip Hop,View
737,247,2023-09-08,2023-09-08 01:26:00,2023-09-08 03:28:00,122.0,Mobile App,Mobile,Organic Search,4,Music,Hip Hop,Share & Save
738,87,2023-09-08,2023-09-08 09:59:00,2023-09-08 11:30:00,91.0,Website,Mobile,Paid Advertisement,5,Games,Reality,Scroll
739,183,2023-09-08,2023-09-08 17:49:00,2023-09-08 20:14:00,145.0,Website,Tablet,Organic Search,4,Movies,Drama,View
740,436,2023-09-08,2023-09-08 19:14:00,2023-09-08 19:48:00,34.0,Website,Mobile,Paid Advertisement,4,Music,Pop,Scroll
741,477,2023-09-08,2023-09-08 19:23:00,2023-09-08 22:13:00,170.0,Website,Laptop,Social Media,1,Music,Hip Hop,Scroll
742,31,2023-09-08,2023-09-08 15:42:00,2023-09-08 15:59:00,17.0,Mobile App,Mobile,Social Media,1,Music,Hip Hop,Scroll
743,170,2023-09-08,2023-09-08 05:56:00,2023-09-08 08:59:00,183.0,Website,Mobile,Paid Advertisement,4,Music,Rock,View
744,314,2023-09-08,2023-09-08 19:58:00,2023-09-08 21:36:00,98.0,Mobile App,Mobile,Organic Search,1,Music,Pop,Share & Save
745,100,2023-09-08,2023-09-08 14:01:00,2023-09-08 14:57:00,56.0,Smart TV,Mobile,Paid Advertisement,4,Podcasts,Lifestyle,View
746,150,2023-09-08,2023-09-08 07:25:00,2023-09-08 08:53:00,88.0,Website,Mobile,Social Media,4,Music,Hip Hop,View
747,413,2023-09-08,2023-09-08 04:43:00,2023-09-08 06:55:00,132.0,Mobile App,Mobile,Paid Advertisement,3,TV Shows,Drama,Scroll
748,182,2023-09-08,2023-09-08 20:14:00,2023-09-08 20:57:00,43.0,Mobile App,Mobile,Paid Advertisement,4,Music,RnB,View
749,313,2023-09-08,2023-09-08 13:51:00,2023-09-08 16:54:00,183.0,Website,Mobile,Social Media,3,Podcasts,Game Show,Share & Save
750,438,2023-09-08,2023-09-08 17:08:00,2023-09-08 17:26:00,18.0,Smart TV,Mobile,Social Media,5,Music,Pop,Click
751,118,2023-09-08,2023-09-08 17:12:00,2023-09-08 20:49:00,217.0,Smart TV,Mobile,Paid Advertisement,5,TV Shows,Drama,Search
752,310,2023-09-08,2023-09-08 14:34:00,2023-09-08 16:54:00,140.0,Website,Laptop,Paid Advertisement,4,TV Shows,Drama,Search
753,230,2023-09-08,2023-09-08 11:23:00,2023-09-08 12:02:00,39.0,Mobile App,Tablet,Social Media,4,Music,Pop,Scroll
754,194,2023-09-08,2023-09-08 23:57:00,2023-09-09 03:55:00,238.0,Mobile App,Mobile,Organic Search,5,Music,Hip Hop,Click
755,75,2023-09-08,2023-09-08 19:17:00,2023-09-08 20:48:00,91.0,Smart TV,Mobile,Social Media,4,Games,Action,View
756,29,2023-09-08,2023-09-08 08:49:00,2023-09-08 11:15:00,146.0,Website,Mobile,Organic Search,3,Music,Hip Hop,Search
757,139,2023-09-08,2023-09-08 00:17:00,2023-09-08 01:10:00,53.0,Website,Mobile,Paid Advertisement,4,TV Shows,Comedy,View
758,213,2023-09-08,2023-09-08 11:26:00,2023-09-08 12:49:00,83.0,Website,Mobile,Paid Advertisement,1,Movies,Drama,Share & Save
759,411,2023-09-08,2023-09-08 10:54:00,2023-09-08 12:23:00,89.0,Mobile App,Mobile,Organic Search,1,Podcasts,Game Show,View
760,483,2023-09-08,2023-09-08 00:05:00,2023-09-08 02:54:00,169.0,Website,Laptop,Paid Advertisement,1,Movies,Drama,Scroll
761,407,2023-09-08,2023-09-08 13:28:00,2023-09-08 15:03:00,95.0,Smart TV,Mobile,Social Media,4,Music,RnB,Click
762,476,2023-09-08,2023-09-08 03:11:00,2023-09-08 03:43:00,32.0,Mobile App,Laptop,Paid Advertisement,1,Music,Hip Hop,View
763,73,2023-09-08,2023-09-08 16:21:00,2023-09-08 16:52:00,31.0,Mobile App,Mobile,Organic Search,2,Movies,Drama,Search
764,164,2023-09-08,2023-09-08 21:22:00,2023-09-08 23:41:00,139.0,Website,Mobile,Paid Advertisement,1,Music,Hip Hop,Click
765,161,2023-09-08,2023-09-08 05:14:00,2023-09-08 06:22:00,68.0,Website,Laptop,Organic Search,4,TV Shows,Drama,Scroll
766,74,2023-09-08,2023-09-08 03:40:00,2023-09-08 05:59:00,139.0,Mobile App,Mobile,Paid Advertisement,4,Music,Hip Hop,Search
767,405,2023-09-08,2023-09-08 16:10:00,2023-09-08 19:55:00,225.0,Smart TV,Laptop,Paid Advertisement,2,Music,Rock,View
768,323,2023-09-08,2023-09-08 04:50:00,2023-09-08 08:17:00,207.0,Website,Laptop,Organic Search,2,TV Shows,Action,Scroll
769,176,2023-09-08,2023-09-08 21:33:00,2023-09-09 00:43:00,190.0,Mobile App,Tablet,Paid Advertisement,5,TV Shows,Drama,Click
770,111,2023-09-08,2023-09-08 03:43:00,2023-09-08 04:05:00,22.0,Website,Laptop,Paid Advertisement,3,TV Shows,Drama,Search
771,24,2023-09-08,2023-09-08 19:54:00,2023-09-08 23:20:00,206.0,Mobile App,Mobile,Paid Advertisement,3,Music,Rock,Click
772,474,2023-09-08,2023-09-08 00:05:00,2023-09-08 03:36:00,211.0,Mobile App,Mobile,Paid Advertisement,5,TV Shows,Action,View
773,326,2023-09-08,2023-09-08 13:12:00,2023-09-08 15:59:00,167.0,Website,Laptop,Paid Advertisement,5,Movies,Documentary,Search
774,480,2023-09-08,2023-09-08 19:07:00,2023-09-08 20:54:00,107.0,Website,Laptop,Social Media,4,Music,Hip Hop,Search
775,156,2023-09-08,2023-09-08 05:09:00,2023-09-08 08:19:00,190.0,Website,Mobile,Organic Search,4,Music,Pop,View
776,150,2023-09-08,2023-09-08 12:48:00,2023-09-08 13:11:00,23.0,Mobile App,Mobile,Paid Advertisement,5,TV Shows,Comedy,Share & Save
777,407,2023-09-08,2023-09-08 20:08:00,2023-09-08 23:33:00,205.0,Mobile App,Mobile,Social Media,4,Movies,Action,Search
778,308,2023-09-08,2023-09-08 08:13:00,2023-09-08 10:18:00,125.0,Mobile App,Laptop,Paid Advertisement,4,Movies,Animation,View
779,247,2023-09-08,2023-09-08 23:32:00,2023-09-09 00:37:00,65.0,Smart TV,Mobile,Social Media,1,Music,Pop,View
780,476,2023-09-08,2023-09-08 04:28:00,2023-09-08 06:15:00,107.0,Website,Mobile,Paid Advertisement,4,Podcasts,Game Show,View
781,283,2023-09-08,2023-09-08 09:15:00,2023-09-08 10:13:00,58.0,Website,Mobile,Paid Advertisement,1,Music,Rock,Search
782,361,2023-09-08,2023-09-08 12:16:00,2023-09-08 12:39:00,23.0,Mobile App,Mobile,Paid Advertisement,1,Movies,Animation,View
783,308,2023-09-08,2023-09-08 00:47:00,2023-09-08 02:59:00,132.0,Mobile App,Mobile,Social Media,2,Music,RnB,Search
784,339,2023-09-08,2023-09-08 21:08:00,2023-09-09 00:29:00,201.0,Mobile App,Mobile,Social Media,3,TV Shows,Comedy,Click
785,250,2023-09-08,2023-09-08 16:19:00,2023-09-08 18:47:00,148.0,Website,Laptop,Paid Advertisement,5,Music,Hip Hop,Click
786,335,2023-09-08,2023-09-08 14:02:00,2023-09-08 17:36:00,214.0,Mobile App,Mobile,Organic Search,2,Movies,Animation,View
787,435,2023-09-08,2023-09-08 16:25:00,2023-09-08 19:31:00,186.0,Website,Mobile,Paid Advertisement,4,Movies,Comedy,View
788,302,2023-09-08,2023-09-08 05:16:00,2023-09-08 07:16:00,120.0,Mobile App,Laptop,Organic Search,3,TV Shows,Comedy,View
789,481,2023-09-08,2023-09-08 08:21:00,2023-09-08 11:34:00,193.0,Website,Mobile,Organic Search,4,Movies,Action,View
790,68,2023-09-08,2023-09-08 14:30:00,2023-09-08 16:32:00,122.0,Website,Mobile,Social Media,3,Music,Hip Hop,Share & Save
791,243,2023-09-08,2023-09-08 04:50:00,2023-09-08 05:28:00,38.0,Mobile App,Mobile,Social Media,5,Music,RnB,Share & Save
792,375,2023-09-08,2023-09-08 00:00:00,2023-09-08 03:06:00,186.0,Mobile App,Mobile,Organic Search,1,Podcasts,News and Politics,Click
793,425,2023-09-08,2023-09-08 05:53:00,2023-09-08 06:15:00,22.0,Mobile App,Laptop,Social Media,5,TV Shows,Drama,Click
794,450,2023-09-08,2023-09-08 08:12:00,2023-09-08 12:07:00,235.0,Mobile App,Mobile,Social Media,3,Music,Hip Hop,Share & Save
795,244,2023-09-08,2023-09-08 00:52:00,2023-09-08 03:50:00,178.0,Mobile App,Mobile,Organic Search,1,TV Shows,Animation,Scroll
796,251,2023-09-08,2023-09-08 11:07:00,2023-09-08 12:27:00,80.0,Website,Mobile,Organic Search,1,Music,Hip Hop,View
797,403,2023-09-08,2023-09-08 05:52:00,2023-09-08 08:50:00,178.0,Mobile App,Mobile,Organic Search,4,Music,Pop,Scroll
798,31,2023-09-08,2023-09-08 14:15:00,2023-09-08 16:24:00,129.0,Smart TV,Laptop,Paid Advertisement,4,Music,RnB,Share & Save
